empleado_id,nombre,tienda_id,rol,tipo_contrato,salario_diario_mxn,antiguedad_meses,disponibilidad
E00407,Mario Vargas,T006,cajas,completo,258.64,59,completa
E00408,Brenda Ramos,T006,piso_reposicion,completo,240.52,34,parcial_tarde
E00409,Diana Gutiérrez,T006,cajas,completo,266.6,17,completa
E00410,Lucía Chávez,T006,piso_reposicion,completo,250.53,32,completa
E00411,Alejandro Sánchez,T006,piso_reposicion,completo,245.59,18,parcial_manana
E00412,Lucía Vargas,T006,cajas,completo,226.17,22,completa
E00413,Alejandra González,T006,cajas,completo,248.5,83,completa
E00414,Juan Vargas,T006,piso_reposicion,completo,240.17,16,completa
E00415,Roberto Silva,T006,piso_reposicion,completo,222.28,5,completa
E00416,Verónica Ruiz,T006,cajas,completo,222.55,65,completa
E00417,Jorge Chávez,T006,perecederos,completo,245.65,34,completa
E00418,Fernando Díaz,T006,cajas,completo,247.29,55,completa
E00419,Alejandra Guerrero,T006,cajas,completo,244.84,16,completa
E00420,Juan Rivera,T006,cajas,completo,230.6,25,parcial_manana
E00421,Laura Ramos,T006,perecederos,completo,287.71,53,completa
E00422,Ramón Ruiz,T006,cajas,completo,275.54,83,completa
E00423,Daniela Núñez,T006,almacen,completo,210.07,50,completa
E00424,Raúl Núñez,T006,perecederos,completo,295.07,65,parcial_manana
E00425,Sergio Hernández,T006,almacen,completo,200.89,63,completa
E00426,Claudia Rojas,T006,piso_reposicion,completo,256.25,32,completa
E00427,Roberto González,T006,almacen,completo,247.6,33,completa
E00428,Manuel Romero,T006,cajas,completo,220.72,51,completa
E00429,Fernanda Luna,T006,piso_reposicion,completo,248.15,3,completa
E00430,Rubén Medina,T006,almacen,completo,248.51,82,completa
E00431,Jorge Luna,T006,cajas,completo,274.35,74,completa
E00432,Gabriela Reyes,T006,perecederos,completo,297.95,37,parcial_manana
E00433,Rubén Díaz,T006,piso_reposicion,completo,237.52,45,completa
E00434,María Reyes,T006,almacen,completo,203.91,39,completa
E00435,Karla Cruz,T006,piso_reposicion,completo,252.49,78,completa
E00436,Manuel Herrera,T006,almacen,completo,230.69,91,completa
E00437,Rubén Chávez,T006,piso_reposicion,completo,240.74,13,completa
E00438,Sergio Castro,T006,almacen,completo,220.86,50,completa
E00439,Fernanda Ortiz,T006,cajas,completo,254.31,1,completa
E00440,Miguel Díaz,T006,cajas,completo,229.21,54,completa
E00441,Laura Ramírez,T006,cajas,completo,264.39,30,completa
E00442,Salvador Castillo,T006,cajas,completo,224.5,40,completa
E00443,Javier Rojas,T006,piso_reposicion,completo,246.49,55,completa
E00444,Claudia Guerrero,T006,cajas,completo,270.94,39,completa
E00445,Miguel Rivera,T006,cajas,completo,248.35,47,completa
E00446,Patricia Ramos,T006,piso_reposicion,completo,235.49,92,completa
E00447,Ángel Vargas,T006,cajas,completo,238.73,98,completa
E00448,Sofía Mendoza,T006,piso_reposicion,completo,258.47,0,completa
E00449,Adriana López,T006,cajas,completo,263.99,45,parcial_tarde
E00450,Sofía Romero,T006,piso_reposicion,completo,228.45,102,parcial_tarde
E00451,Elena Martínez,T006,piso_reposicion,completo,218.74,64,completa
E00452,Miguel González,T006,cajas,completo,233.17,24,completa
E00453,Salvador Medina,T006,piso_reposicion,completo,233.2,71,completa
E00454,Cecilia González,T006,perecederos,completo,295.98,17,completa
E00455,Guadalupe Reyes,T006,almacen,completo,236.71,2,completa
E00456,Daniela Romero,T006,perecederos,completo,245.07,76,completa
E00457,Sergio Medina,T006,almacen,completo,242.98,62,parcial_manana
E00458,Andrea Gutiérrez,T006,perecederos,completo,256.47,91,completa
E00459,Eduardo Hernández,T006,cajas,completo,271.1,41,completa
E00460,Elena Álvarez,T006,piso_reposicion,completo,222.08,103,completa
E00461,Juan Luna,T006,cajas,completo,257.12,50,completa
E00462,Alejandro Rojas,T006,almacen,completo,246.33,89,parcial_tarde
E00463,Adriana Castro,T006,perecederos,completo,248.05,12,completa
E00464,Rosa Ortiz,T006,perecederos,completo,278.5,11,parcial_manana
E00465,Ángel Rojas,T006,piso_reposicion,completo,259.37,94,completa
E00466,María Ramos,T006,perecederos,completo,240.54,100,completa
E00467,Ana Pérez,T006,perecederos,completo,236.19,114,completa
E00468,Alejandra Guerrero,T006,cajas,completo,260.45,39,completa
E00469,Alejandra Díaz,T006,cajas,completo,240.38,2,completa
E00470,Ricardo Luna,T006,piso_reposicion,completo,213.56,118,completa
E00471,Jorge Cruz,T006,piso_reposicion,completo,233.77,72,completa
E00472,Ana Guerrero,T006,piso_reposicion,completo,247.69,29,parcial_manana
E00473,Gabriela Vázquez,T006,almacen,completo,214.26,92,completa
E00474,Fernando Chávez,T006,piso_reposicion,completo,226.75,109,completa
E00475,Guadalupe Gómez,T006,piso_reposicion,completo,252.28,34,completa
E00476,Andrea Delgado,T006,piso_reposicion,completo,236.0,93,completa
E00477,Salvador López,T006,cajas,completo,270.56,95,completa
E00478,Elena Chávez,T006,perecederos,completo,261.25,60,completa
E00479,Mario Cruz,T006,cajas,completo,277.18,76,completa
E00480,Jorge Vázquez,T006,piso_reposicion,completo,242.54,32,completa
E00481,Mónica Vázquez,T007,almacen,completo,201.98,36,completa
E00482,Brenda Sánchez,T007,cajas,completo,263.71,4,completa
E00483,Adriana Mendoza,T007,cajas,completo,222.59,18,completa
E00484,Miguel Rivera,T007,cajas,completo,220.29,97,completa
E00485,Karla Herrera,T007,almacen,completo,236.47,105,completa
E00486,Laura Juárez,T007,piso_reposicion,completo,257.44,25,parcial_tarde
E00487,Fernando Guerrero,T007,perecederos,completo,282.96,72,completa
E00488,Alejandro Luna,T007,cajas,completo,248.3,69,completa
E00489,María González,T007,perecederos,completo,264.02,16,completa
E00490,Ángel Pérez,T007,cajas,completo,246.17,54,completa
E00491,Alejandra Luna,T007,piso_reposicion,completo,226.23,83,completa
E00492,Sofía Morales,T007,piso_reposicion,completo,236.09,117,completa
E00493,Alejandra Martínez,T007,cajas,completo,245.87,102,completa
E00494,María Gómez,T007,perecederos,completo,271.87,11,completa
E00495,Diana Delgado,T007,piso_reposicion,completo,254.91,28,completa
E00496,Alejandra Cruz,T007,piso_reposicion,completo,259.75,52,completa
E00497,Alejandro Hernández,T007,piso_reposicion,completo,213.94,18,parcial_tarde
E00498,Fernanda Vargas,T007,piso_reposicion,completo,229.23,69,completa
E00499,Jorge Ramírez,T007,perecederos,completo,242.65,1,completa
E00500,Carlos Cruz,T007,cajas,completo,241.13,13,completa
E00501,Javier García,T007,cajas,completo,237.25,5,completa
E00502,Mario Mendoza,T007,piso_reposicion,completo,218.73,35,completa
E00503,Fernando Gutiérrez,T007,piso_reposicion,completo,248.2,92,completa
E00504,Juan Guerrero,T007,perecederos,completo,264.74,21,completa
E00505,Rubén Reyes,T007,cajas,completo,275.15,119,parcial_manana
E00506,Antonio Torres,T007,piso_reposicion,completo,211.63,32,completa
E00507,Miguel Sánchez,T007,cajas,completo,224.02,5,completa
E00508,Raúl Torres,T007,cajas,completo,244.2,40,completa
E00509,Sofía Chávez,T007,almacen,completo,204.01,90,completa
E00510,Salvador Hernández,T007,perecederos,completo,248.39,12,completa
E00511,Ricardo Ortiz,T007,piso_reposicion,completo,259.3,8,completa
E00512,Claudia Guerrero,T007,piso_reposicion,completo,220.45,102,completa
E00513,Claudia Ruiz,T007,almacen,completo,209.91,71,completa
E00514,Jorge Aguilar,T007,cajas,completo,254.42,41,completa
E00515,Manuel Rojas,T007,cajas,completo,249.88,91,completa
E00516,Guadalupe Álvarez,T007,cajas,completo,254.83,102,parcial_tarde
E00517,Arturo Medina,T007,perecederos,completo,256.37,43,completa
E00518,Lucía Guerrero,T007,piso_reposicion,completo,251.34,67,completa
E00519,Cecilia González,T007,perecederos,completo,239.7,1,parcial_manana
E00520,Alejandro Juárez,T007,piso_reposicion,completo,231.42,37,parcial_tarde
E00521,Ricardo Gómez,T007,almacen,completo,234.49,72,completa
E00522,Claudia Castro,T007,perecederos,completo,290.78,23,completa
E00523,Óscar Núñez,T007,cajas,completo,242.17,119,completa
E00524,Silvia Ramos,T007,piso_reposicion,completo,238.39,117,completa
E00525,José Hernández,T007,perecederos,completo,234.84,31,completa
E00526,Patricia Cruz,T007,cajas,completo,230.22,47,completa
E00527,Elena Ortiz,T007,cajas,completo,224.15,22,completa
E00528,Jorge Luna,T007,piso_reposicion,completo,246.39,60,parcial_manana
E00529,Verónica Luna,T007,piso_reposicion,completo,224.4,14,completa
E00530,Itzel Castillo,T007,piso_reposicion,completo,246.19,47,completa
E00531,José Contreras,T007,almacen,completo,203.32,67,completa
E00532,Ángel Gutiérrez,T007,piso_reposicion,completo,253.13,74,parcial_manana
E00533,Raúl Ortiz,T007,cajas,completo,270.13,72,parcial_tarde
E00534,Raúl Delgado,T007,almacen,completo,204.45,26,completa
E00535,Gabriela Medina,T007,almacen,completo,201.19,95,completa
E00536,Guadalupe Jiménez,T007,piso_reposicion,completo,212.81,83,completa
E00537,Lucía Chávez,T007,piso_reposicion,completo,252.68,91,completa
E00538,Jorge Vargas,T007,cajas,completo,234.08,56,completa
E00539,Alejandra Ruiz,T007,piso_reposicion,completo,237.41,107,completa
E00540,Gabriela Ramos,T007,cajas,completo,245.57,47,completa
E00541,Raúl Martínez,T007,cajas,completo,267.73,97,completa
E00542,Alejandro González,T007,almacen,completo,224.44,24,completa
E00543,Andrea Pérez,T007,cajas,completo,250.04,29,completa
E00544,Verónica Chávez,T007,almacen,completo,249.45,63,completa
E00545,Juan Mendoza,T007,cajas,completo,229.01,67,completa
E00546,Eduardo Juárez,T007,piso_reposicion,completo,251.54,90,completa
E00547,Luis Flores,T007,piso_reposicion,completo,212.59,35,completa
E00548,Antonio Álvarez,T007,cajas,completo,248.66,105,completa
E00549,Arturo Medina,T007,cajas,completo,273.18,39,completa
E00550,Luis López,T007,piso_reposicion,completo,243.26,64,parcial_tarde
E00551,Silvia Cruz,T007,piso_reposicion,completo,244.26,112,completa
E00552,Fernando Díaz,T007,almacen,completo,213.17,65,parcial_manana
E00553,María Rojas,T007,perecederos,completo,259.3,82,parcial_tarde
E00554,Arturo Núñez,T007,perecederos,completo,255.66,109,completa
E00555,Claudia Juárez,T007,perecederos,completo,266.5,117,completa
E00556,Arturo Vázquez,T007,piso_reposicion,completo,233.11,60,completa
E00557,Lucía Ramos,T007,cajas,completo,239.61,50,completa
E00558,Verónica Díaz,T007,piso_reposicion,completo,225.27,23,completa
E00559,Fernanda Ruiz,T007,almacen,completo,212.54,65,completa
E00560,Fernando Hernández,T007,perecederos,completo,255.55,111,parcial_tarde
E00561,Patricia Sánchez,T008,cajas,completo,246.84,74,completa
E00562,Itzel Hernández,T008,cajas,completo,243.92,4,completa
E00563,Laura Álvarez,T008,cajas,completo,248.31,87,completa
E00564,Alejandra Ramírez,T008,piso_reposicion,completo,239.1,64,completa
E00565,Javier Pérez,T008,cajas,completo,250.06,101,completa
E00566,Laura Chávez,T008,almacen,completo,223.61,13,completa
E00567,Gabriela Núñez,T008,piso_reposicion,completo,250.89,9,completa
E00568,Guadalupe Álvarez,T008,cajas,completo,264.74,68,completa
E00569,Antonio Jiménez,T008,cajas,completo,240.48,106,completa
E00570,Alejandro Ramírez,T008,perecederos,completo,286.04,49,completa
E00571,Laura Reyes,T008,perecederos,completo,289.76,96,completa
E00572,Fernanda Herrera,T008,piso_reposicion,completo,217.67,109,completa
E00573,Jorge Sánchez,T008,piso_reposicion,completo,239.13,105,completa
E00574,Jorge Jiménez,T008,cajas,completo,237.12,61,completa
E00575,Víctor García,T008,cajas,completo,264.35,84,completa
E00576,Itzel Reyes,T008,almacen,completo,211.94,63,completa
E00577,José Flores,T008,cajas,completo,260.28,81,completa
E00578,Elena Herrera,T008,piso_reposicion,completo,222.76,68,completa
E00579,Paola Núñez,T008,cajas,completo,250.67,63,completa
E00580,Ramón Pérez,T008,cajas,completo,276.92,52,completa
E00581,Silvia Álvarez,T008,almacen,completo,219.07,78,completa
E00582,Claudia Medina,T008,perecederos,completo,291.3,90,completa
E00583,María Contreras,T008,piso_reposicion,completo,259.35,111,completa
E00584,Itzel Núñez,T008,perecederos,completo,291.24,74,completa
E00585,Miguel González,T008,piso_reposicion,completo,218.29,12,parcial_manana
E00586,Carlos Castro,T008,piso_reposicion,completo,250.98,71,completa
E00587,Gabriela Romero,T008,cajas,completo,221.93,38,completa
E00588,Raúl González,T008,cajas,completo,243.6,3,completa
E00589,Juan Rivera,T008,piso_reposicion,completo,253.54,8,completa
E00590,Miguel Luna,T008,perecederos,completo,278.21,71,completa
E00591,Adriana Vázquez,T008,cajas,completo,251.96,114,completa
E00592,Jorge Reyes,T008,perecederos,completo,257.15,61,completa
E00593,Óscar Díaz,T008,piso_reposicion,completo,250.61,53,completa
E00594,Roberto Delgado,T008,cajas,completo,262.57,10,completa
E00595,Adriana Gómez,T008,piso_reposicion,completo,233.42,81,completa
E00596,Verónica Sánchez,T008,piso_reposicion,completo,254.62,6,completa
E00597,Fernando Castillo,T008,perecederos,completo,246.1,101,completa
E00598,Daniela Silva,T008,perecederos,completo,241.93,98,parcial_tarde
E00599,Óscar Ramírez,T008,cajas,completo,258.57,119,completa
E00600,Alejandra Rivera,T008,piso_reposicion,completo,258.6,34,completa
E00601,Adriana Chávez,T008,piso_reposicion,completo,222.36,19,completa
E00602,Sergio Ramírez,T008,cajas,completo,234.98,36,completa
E00603,Francisco Medina,T008,piso_reposicion,completo,216.97,96,completa
E00604,Brenda Rivera,T008,perecederos,completo,290.24,26,completa
E00605,Sergio Pérez,T008,piso_reposicion,completo,221.32,107,completa
E00606,Paola Rivera,T008,almacen,completo,225.16,18,completa
E00607,Mario Luna,T008,cajas,completo,279.45,5,completa
E00608,Salvador Luna,T008,almacen,completo,200.61,26,completa
E00609,Gabriela Jiménez,T008,cajas,completo,253.39,91,completa
E00610,Karla Ortiz,T008,cajas,completo,250.74,72,completa
E00611,Verónica Juárez,T008,piso_reposicion,completo,250.37,42,completa
E00612,Eduardo Ramírez,T008,cajas,completo,241.32,79,completa
E00613,Alejandro Medina,T008,almacen,completo,220.52,78,completa
E00614,Paola Herrera,T008,piso_reposicion,completo,218.4,67,completa
E00615,Luis Vargas,T008,perecederos,completo,281.86,62,completa
E00616,Brenda Torres,T008,piso_reposicion,completo,249.24,12,completa
E00617,Jorge Vargas,T008,almacen,completo,206.83,31,parcial_manana
E00618,Arturo Mendoza,T008,almacen,completo,219.67,63,completa
E00619,María Rojas,T008,piso_reposicion,completo,254.65,16,completa
E00620,Laura Sánchez,T008,piso_reposicion,completo,210.14,57,completa
E00621,Silvia Mendoza,T008,piso_reposicion,completo,224.94,14,parcial_manana
E00622,Fernanda Delgado,T008,almacen,completo,227.75,95,completa
E00623,Patricia Gómez,T008,almacen,completo,216.7,12,completa
E00624,Carlos Castro,T008,piso_reposicion,completo,223.6,11,parcial_tarde
E00625,Ángel Hernández,T008,piso_reposicion,completo,233.0,77,completa
E00626,Silvia Vargas,T008,piso_reposicion,completo,219.08,26,parcial_tarde
E00627,Miguel Mendoza,T008,perecederos,completo,267.07,42,completa
E00628,Gabriela Ramírez,T008,piso_reposicion,completo,245.33,38,completa
E00629,Ricardo López,T008,almacen,completo,228.76,26,completa
E00630,Lucía Castro,T008,cajas,completo,225.59,92,completa
E00631,Roberto Flores,T008,almacen,completo,242.22,83,parcial_tarde
E00632,Carlos Ramos,T008,perecederos,completo,242.25,28,completa
E00633,Alejandro López,T008,perecederos,completo,283.54,83,parcial_manana
E00634,Javier Contreras,T008,perecederos,completo,255.24,86,completa
E00635,Karla Vázquez,T008,cajas,completo,266.97,65,completa
E00636,José Luna,T008,piso_reposicion,completo,220.31,69,parcial_tarde
E00637,Cecilia Sánchez,T008,piso_reposicion,completo,219.33,113,completa
E00638,Arturo Torres,T008,cajas,completo,249.82,54,parcial_tarde
E00639,Itzel Mendoza,T008,cajas,completo,221.98,46,completa
E00640,Salvador Mendoza,T008,cajas,completo,233.52,65,completa
E00641,Mónica Ramos,T009,piso_reposicion,completo,214.88,28,completa
E00642,Eduardo Rivera,T009,almacen,completo,232.42,109,completa
E00643,Eduardo Herrera,T009,almacen,completo,239.14,65,completa
E00644,Sergio Martínez,T009,piso_reposicion,completo,240.73,11,completa
E00645,Claudia Hernández,T009,piso_reposicion,completo,234.78,83,completa
E00646,Manuel Flores,T009,piso_reposicion,completo,240.87,5,completa
E00647,Patricia Chávez,T009,cajas,completo,229.1,33,completa
E00648,Manuel Cruz,T009,cajas,completo,232.93,87,completa
E00649,María Ramírez,T009,almacen,completo,213.49,61,completa
E00650,Rubén Cruz,T009,perecederos,completo,271.84,92,completa
E00651,Fernando Reyes,T009,almacen,completo,222.1,69,completa
E00652,Lucía Jiménez,T009,cajas,completo,234.67,102,completa
E00653,Cecilia Castillo,T009,cajas,completo,272.97,68,completa
E00654,Manuel Rojas,T009,cajas,completo,242.44,6,completa
E00655,Itzel Juárez,T009,piso_reposicion,completo,232.3,8,completa
E00656,Verónica Gómez,T009,piso_reposicion,completo,230.49,94,completa
E00657,Carlos Núñez,T009,cajas,completo,230.92,4,completa
E00658,José Jiménez,T009,piso_reposicion,completo,246.58,45,completa
E00659,Carlos Ramírez,T009,piso_reposicion,completo,232.42,1,completa
E00660,Cecilia Reyes,T009,almacen,completo,200.81,36,completa
E00661,Verónica Castro,T009,cajas,completo,277.84,72,completa
E00662,Sofía Juárez,T009,piso_reposicion,completo,250.79,20,completa
E00663,Antonio Cruz,T009,cajas,completo,263.41,56,completa
E00664,Jorge Sánchez,T009,cajas,completo,272.15,120,completa
E00665,Itzel Ramírez,T009,piso_reposicion,completo,255.34,8,completa
E00666,Silvia González,T009,cajas,completo,240.25,7,parcial_manana
E00667,Luis Herrera,T009,cajas,completo,256.66,32,completa
E00668,Paola Jiménez,T009,cajas,completo,256.53,100,completa
E00669,Alejandro Chávez,T009,almacen,completo,213.36,49,completa
E00670,Juan Medina,T009,cajas,completo,233.32,77,parcial_manana
E00671,Salvador Delgado,T009,perecederos,completo,237.97,4,completa
E00672,Ana Álvarez,T009,piso_reposicion,completo,242.97,88,parcial_tarde
E00673,Francisco Pérez,T009,piso_reposicion,completo,249.05,8,completa
E00674,José Romero,T009,perecederos,completo,283.27,86,completa
